zipcode,SQMI,x,y,Pct_EV,Cport_den,Sex_ratio,Pct_30_60,Pct_60,Pct_bachelor,Med_incm_family,Ln_pop_den,Pking_den,Num_veh_hd,Num_wk_hd,Road_den,Pct_white,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_male,Pop_female,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year
60558,3.603004,-87.90082868,41.808205,6.265060241,4.499730356,91.4,38.4,23.2,51.59900204,178348,8.208248,0.797168,1.9752,1.3247,17.861682,96.79,52,778,,,2,13227,6317,6910,6825,21,0.028722,257,64.355712,2018
60559,5.155377,-87.97460366,41.7958291,3.65785031,4.499730356,90.5,41.4,22.4,32.39430878,88145,8.467571,1.726838,1.644,1.1765,19.644704,74.34,65,1712,,,5,24529,11651,12878,7946,73,0.089025,435,101.275856,2018
60560,79.800563,-88.43134454,41.60849326,0.771307366,4.499730356,100.3,45.1,15.5,22.40215382,100160,5.74253,0.076974,2.1163,1.417,3.507347,84.74,20,2573,,,1,24886,12460,12426,5575,29,0.061426,795,279.888244,2018
60561,6.089488,-87.98117328,41.74613529,3.138201569,4.499730356,92.3,40.3,27.9,39.10546993,112708,8.243747,0.848084,1.9328,1.2538,19.049948,79.98,52,1605,,,7,23163,11115,12048,9058,44,0.051644,536,116.004428,2018
60563,14.065593,-88.17505047,41.79656896,3.070662227,4.499730356,95,42.2,19.8,45.19500655,114986,7.885935,3.562033,1.643,1.2649,13.677672,71.19,83,2620,,,13,37409,18220,19189,16907,205,0.501021,1092,192.384565,2018
60564,15.805639,-88.1995539,41.70702262,5.65466173,4.499730356,99.3,47.2,13.1,47.09853457,160808,7.897198,1.040084,2.1953,1.5169,11.681107,65.46,168,2803,,,8,42513,21180,21333,20023,95,0.164392,831,184.627355,2018
60565,12.929615,-88.12228326,41.73034452,4.202401372,4.499730356,97.6,43.1,19.1,48.57871631,147008,8.056255,0.586383,2.0902,1.4267,12.638612,76.1,98,2234,,,5,40773,20141,20632,19807,63,0.075817,870,163.412392,2018
60585,16.9377,-88.21616292,41.65973858,3.340184995,4.499730356,105,46.3,9.9,34.22110965,136587,7.271484,0.34706,2.2158,1.6357,6.752075,74.17,65,1881,,,1,24368,12483,11885,8339,28,0.058784,511,114.364613,2018
60586,17.603121,-88.23276256,41.57085778,0.849102377,4.499730356,93.3,43.2,9.7,19.774805,107007,7.904443,0.052156,2.2888,1.7253,9.094433,79.06,35,4087,,,3,47692,23023,24669,9431,6,0.009181,843,160.090413,2018
60601,0.335444,-87.62126325,41.88585147,10.51893408,65.58471757,96.1,43,20,73.15843271,165136,10.686201,14.913965,0.6115,1.0041,26.631936,74.17,75,638,6,22,0,14675,7191,7484,10736,13,0.050028,188,8.933523,2018
60602,0.117083,-87.62734086,41.88320901,1.450892857,59.78664708,125.8,52.3,0.8,80.30546624,197262,9.270959,29.766063,0.701,1.5316,24.828148,68.17,13,883,2,7,0,1244,693,551,999,3,0.034851,61,2.906954,2018
60603,0.231351,-87.62348154,41.87981133,7.558139535,4.499730356,95.3,33.6,13.8,69.5911414,250000,8.531991,30.330104,0.7305,1.1543,15.22363,63.46,13,159,,,0,1174,573,601,817,7,0.070169,60,3.522002,2018
60604,0.086525,-87.62897135,41.87817927,1.6,34.6720601,89.3,32.7,23.7,70.20460358,250000,9.109177,14.440913,0.5825,1.0438,30.060364,63.43,2,123,1,3,0,782,369,413,549,6,0.012495,44,2.600973,2018
60605,1.483404,-87.62125243,41.86597821,9.025787966,1.348250375,91.4,48.1,14.3,62.22973219,161920,9.828293,7.011981,0.8871,1.2022,12.524738,61.2,63,635,1,2,2,27519,13138,14381,17125,89,0.104016,338,18.579247,2018
60606,0.240768,-87.63692925,41.88259696,10.14492754,33.22700691,93.9,53.1,19.4,90.06772009,203309,9.463401,4.366444,0.7202,1.2035,21.406067,72.75,28,248,3,8,0,3101,1502,1599,2793,9,0.010513,84,5.153896,2018
60607,2.292835,-87.6514525,41.87487273,5.320512821,7.414401821,99,42.4,7.8,56.44959616,159109,9.465436,7.425611,0.913,1.2241,28.743215,58.17,83,1477,3,17,4,29591,14724,14867,16704,198,0.170257,536,65.90345,2018
60608,6.346433,-87.67093294,41.84871406,1.20439249,4.499730356,124,41.2,14.4,19.63007386,47276,9.431902,3.799205,1.0847,1.1925,18.769885,44.61,34,2789,,,15,79205,43845,35360,15548,170,0.241114,999,119.121818,2018
60609,7.592591,-87.65533172,41.81244473,0.397067807,4.499730356,96.9,37.1,15.6,9.31783072,42366,8.999538,1.674725,1.1306,1.0573,20.292936,44.72,13,3261,,,21,61495,30270,31225,5730,72,0.127155,732,154.075961,2018
60610,1.068621,-87.6362724,41.90474242,8.359621451,3.743141862,84.5,40.5,21.1,64.70181194,148523,10.505435,4.163216,0.6907,1.0349,22.10647,73.82,106,1162,1,4,1,39019,17874,21145,25246,72,0.044489,227,23.623438,2018
60611,0.885381,-87.61820469,41.89434562,10.53571429,40.66046143,88.3,42,29.6,78.2396842,183854,10.508453,3.092341,0.6964,0.9513,13.489955,74.9,118,1002,14,36,0,32426,15207,17219,25370,25,0.027379,187,11.94375,2018
60612,3.813055,-87.68747753,41.88051673,1.223063483,0.524513808,94.6,39.9,13.3,24.69761884,48075,9.104791,6.725264,0.8686,0.9889,26.837788,27.72,21,1696,1,2,7,34311,16680,17631,8474,161,0.256438,598,102.333961,2018
60613,1.885413,-87.66001369,41.95399234,4.107744108,1.591163315,101.2,46.7,12.6,64.94522379,140074,10.187889,2.358157,0.8666,1.2568,23.979793,81.9,61,1424,1,3,4,50113,25205,24908,32546,66,0.044461,233,45.211814,2018
60614,3.355569,-87.65102866,41.92263241,11.55344007,1.490060255,101.6,38.9,12.3,67.67824087,196970,9.964142,4.075851,0.9496,1.2804,18.395243,84.61,267,2044,2,5,6,71308,35945,35363,48260,146,0.136768,494,61.726507,2018
60615,2.369067,-87.60341547,41.80195119,3.035274815,4.499730356,85.4,37.4,19.9,44.60698217,80934,9.772469,2.559615,0.8162,0.8915,21.250347,30.1,37,1182,,,6,41563,19140,22423,18540,75,0.060639,222,50.343495,2018
60616,3.779486,-87.62796609,41.84452226,2.09292591,0.529172485,90.1,42,21.5,34.63572268,51660,9.575707,7.805453,0.9251,1.0052,22.550384,28.77,50,2339,1,2,8,54464,25807,28657,18864,194,0.295006,721,85.228862,2018
60617,17.651703,-87.55720338,41.70972302,0.260021668,4.499730356,86,36.6,20.5,10.54959168,47057,8.450133,1.124367,1.2567,0.968,11.880822,38.04,12,4603,,,9,82534,38160,44374,8707,155,0.19847,934,209.716737,2018
60618,5.059562,-87.7029244,41.94662964,3.063017826,0.790582268,104.1,47.1,13.2,34.58445892,85276,9.833963,2.992631,1.3008,1.4081,27.155012,78.77,122,3861,3,4,17,94395,48151,46244,32646,162,0.151414,694,137.392467,2018
60619,6.101187,-87.60532129,41.74394561,0.26652452,4.499730356,82.4,38.6,25.1,16.8059682,50388,9.214366,1.1454,0.9663,0.7805,22.045525,1.63,10,3742,,,25,61258,27681,33577,10295,83,0.069883,534,134.503869,2018
60620,6.913464,-87.65166479,41.7407705,0.107066381,4.499730356,78.8,38,23.8,11.70993891,43976,9.195203,3.534162,1.0525,0.8392,22.663535,1.66,4,3732,,,16,68096,30001,38095,7974,333,0.244333,813,156.683536,2018
60621,3.772087,-87.63987815,41.77630623,0.165562914,4.499730356,83.1,35.3,20,5.84670477,27135,8.94887,1.166357,0.6896,0.6326,30.516785,2.58,2,1206,,,11,29042,13184,15858,1698,48,0.043996,424,115.111968,2018
60622,2.594312,-87.68380074,41.90331259,4.211956522,4.499730356,106.4,48.3,8.7,57.25569678,120722,9.920813,2.240363,1.1119,1.4182,28.196977,78.45,124,2820,,,4,52793,27216,25577,30227,86,0.058122,487,73.151757,2018
60623,5.448693,-87.71709661,41.84884398,0.131475151,4.499730356,95.3,37.2,13.6,6.26548343,34294,9.666483,1.037276,1.0977,1.1125,19.113189,38.38,5,3798,,,9,85979,41947,44032,5387,73,0.056518,515,104.141897,2018
60624,3.552494,-87.7232282,41.88080328,0.130463144,4.499730356,87.8,35.8,15.1,5.50085735,28632,9.228004,1.699679,0.78,0.7636,26.022975,3.69,2,1531,,,9,36158,16906,19252,1989,74,0.060381,416,92.446461,2018
60625,3.662941,-87.70434244,41.97182967,2.452073116,0.27300467,100.4,45.8,14.3,35.69274258,76802,9.982008,2.200254,1.1581,1.3513,24.187226,64.67,55,2188,1,1,7,79243,39692,39551,28284,112,0.080594,400,88.596381,2018
60626,1.769159,-87.66965155,42.00913512,2.113207547,2.260961282,97.7,44,15,35.2262216,55930,10.243859,3.500194,0.7924,1.1201,22.460834,59.2,28,1297,2,4,5,49730,24582,25148,17518,85,0.061924,212,39.736787,2018
60628,10.899455,-87.61772526,41.69218582,0.185528757,4.499730356,85.8,36.7,22.3,12.91289491,49650,8.719607,1.972071,1.2118,0.8831,18.167071,4.4,7,3766,,,14,66724,30816,35908,8616,209,0.214945,846,198.011168,2018
60629,7.553414,-87.71275391,41.77501522,0.092421442,0.132390466,96.1,37.6,14.3,5.95619133,48036,9.602914,0.944619,1.4842,1.1887,20.049491,42.05,6,6486,1,1,19,111850,54815,57035,6662,57,0.071351,507,151.442107,2018
60630,4.736033,-87.75797947,41.97191239,1.360294118,4.499730356,94.7,44,21.7,27.3890904,89752,9.401624,1.325498,1.4883,1.27,25.603404,71.48,37,2683,,,12,57344,27889,29455,15706,79,0.062776,551,121.258567,2018
60631,3.850515,-87.81399555,41.99453806,0.945179584,4.499730356,93.4,41.9,25.4,34.30864574,121473,8.944921,2.503094,1.6222,1.1978,24.548195,90.48,20,2096,,,1,29529,14264,15265,10131,52,0.096382,442,94.523193,2018
60632,7.690598,-87.71337637,41.81192764,0.168067227,4.499730356,103.8,37.5,13.9,6.81356342,45900,9.379045,1.949172,1.4931,1.3472,18.754797,51.75,8,4752,,,22,91039,46372,44667,6203,81,0.149903,533,144.235608,2018
60633,8.691294,-87.55758085,41.65588935,0.095785441,4.499730356,111.5,42.4,18.8,11.25009712,62008,7.30041,4.049811,1.5064,1.0419,6.756013,70.99,1,1043,,,0,12871,6786,6085,1448,71,0.351981,210,58.718496,2018
60634,6.565278,-87.80316789,41.945359,0.79835179,4.499730356,94.6,42.7,21,18.58674913,77820,9.356628,0.881227,1.6709,1.3263,24.036265,78.49,31,3852,,,7,75995,36934,39061,14125,74,0.057855,473,157.804764,2018
60636,3.783643,-87.66902747,41.77586877,0.054704595,4.499730356,89.7,37.2,24,6.56771108,37777,9.049128,2.062377,0.9337,0.7071,27.422551,3.96,1,1827,,,11,32203,15225,16978,2115,92,0.078033,422,103.757144,2018
60637,4.525875,-87.60301412,41.78104981,1.216389245,1.325710498,78.6,34.1,17.1,20.9339571,33213,9.257705,2.317939,0.7053,0.7581,21.42192,16.18,19,1543,3,6,7,47454,20877,26577,9934,106,0.104907,438,96.952931,2018
60638,11.487542,-87.76996698,41.78288695,0.267119961,1.566914837,97.5,41.7,20,14.30855316,78791,8.540583,1.619311,1.6641,1.2277,13.11544,72.43,11,4107,2,18,11,58797,29033,29764,8413,63,0.186019,630,150.66417,2018
60639,4.581825,-87.75599797,41.92045662,0.320987654,4.499730356,98.9,41,14,8.26364108,47902,9.891196,2.267459,1.4623,1.3623,27.848384,43.27,13,4037,,,15,90517,45009,45508,7480,90,0.103891,515,127.596424,2018
60640,2.928632,-87.65988835,41.9710549,3.434867142,1.024369057,104.4,48.3,17.7,47.07595209,80842,10.077635,3.59673,0.8084,1.0974,17.181355,64.27,53,1490,2,3,7,69715,35614,34101,32819,153,0.105335,312,50.317865,2018
60641,4.092557,-87.74703182,41.94617892,1.218769043,0.488692033,96.3,43.7,17.3,21.57188516,69840,9.761589,1.644889,1.4481,1.3401,27.831295,68.23,40,3242,2,2,9,71023,34841,36182,15321,81,0.067318,475,113.90116,2018
60642,1.71021,-87.65778957,41.90117614,4.334187273,3.508341081,100.2,45.5,9.7,61.44250285,127229,9.376871,5.714854,1.125,1.428,27.254016,72,,,3,6,7,20201,10109,10092,12412,114,0.097736,475,46.610091,2018
60643,7.305465,-87.66221868,41.69941714,1.049779885,4.499730356,83.1,40.5,25,26.7154602,81095,8.828552,2.221228,1.4894,1.0253,22.772521,22.24,31,2922,,,8,49870,22638,27232,13323,142,0.162271,728,166.363858,2018
60644,3.565574,-87.75747955,41.88033755,0.240500241,4.499730356,85.9,36,18.5,7.65216298,35461,9.501613,1.025669,0.8207,0.8657,26.375499,4.77,5,2074,,,8,47712,22043,25669,3651,33,0.036571,373,94.043793,2018
60645,2.245249,-87.69504368,42.00846201,1.381578947,4.499730356,98.9,38.2,19.9,29.64677784,59852,9.964541,1.755173,1.2679,1.1829,25.852541,56.9,21,1499,,,2,47732,23740,23992,14151,59,0.039408,205,58.045391,2018
60646,3.836287,-87.76136336,41.99348687,2.12636695,1.042674857,89.5,40.5,26,38.24632865,122872,8.89499,0.447281,1.6576,1.1527,25.202649,83.26,35,1611,1,4,3,27987,13222,14765,10704,20,0.017159,452,96.684594,2018
60647,3.813669,-87.70225617,41.92109659,3.910034602,4.499730356,102.7,45.4,10.4,40.53640197,82308,10.040905,2.947005,1.1483,1.3999,28.673009,76.74,113,2777,,,13,87509,44327,43182,35473,176,0.112389,754,109.349364,2018
60649,2.91271,-87.57036942,41.76339526,0.506186727,4.499730356,71.4,39.3,21.6,17.3040153,37743,9.667834,2.099454,0.7666,0.7759,24.826942,4.05,9,1769,,,8,46024,19172,26852,7964,79,0.061151,281,72.313682,2018
60651,3.538134,-87.74108032,41.90241092,0.451702571,4.499730356,85.5,37.9,16.6,9.20940239,42383,9.790745,1.820592,1.2269,1.1197,19.993167,16.69,13,2865,,,14,63218,29134,34084,5822,59,0.064415,260,70.738504,2018
60652,4.542528,-87.71205502,41.7459939,0.212841433,0.440283472,89.9,40.8,16.2,13.76318127,73430,9.176345,4.661743,1.7754,1.285,20.042589,27.21,6,2813,1,2,7,43907,20784,23123,6043,51,0.211761,470,91.044022,2018
60653,2.43091,-87.61019475,41.81952273,1.032702238,4.499730356,75,38.8,18.4,22.20067559,40724,9.48435,3.210567,0.7981,0.7668,21.606506,5.22,12,1150,,,2,31972,13703,18269,7098,93,0.078046,276,52.523471,2018
60654,0.625065,-87.63776137,41.89261439,8.528198074,12.79866894,104,54.2,9.8,77.61693232,214530,10.329174,5.548063,0.6847,1.1532,18.635892,77.7,62,665,2,8,2,19135,9754,9381,14852,53,0.034679,188,11.648644,2018
60655,3.84918,-87.70118672,41.69638708,0.402635432,4.499730356,93,41.1,20.1,31.01999722,116955,8.920409,1.945116,1.7925,1.2806,25.563695,89.48,11,2721,,,3,28804,13876,14928,8935,102,0.074871,326,98.399263,2018
60656,3.591668,-87.82806954,41.97195114,0.685322673,4.499730356,103,44.8,23.9,30.5848653,77225,8.946193,2.478069,1.4504,1.1362,21.113564,84.04,12,1739,,,2,27579,13992,13587,8435,68,0.089004,339,75.832911,2018
60657,2.229955,-87.65698183,41.93967609,6.31840796,4.484395425,102.2,42.4,11.4,70.95586136,168103,10.355012,2.225022,0.8532,1.2837,24.581224,86.18,127,1883,2,10,5,70052,35414,34638,49706,88,0.049617,291,54.815023,2018
60659,2.758823,-87.70203289,41.98972288,1.009372747,4.499730356,105,40.7,16.4,25.09496445,56346,9.60818,2.130945,1.3673,1.3082,22.11574,53.73,14,1373,,,5,41068,21031,20037,10306,78,0.058789,316,61.013412,2018
60660,1.253893,-87.66546701,41.99107348,2.10748156,1.595032431,99.2,45.4,19.3,41.85976597,66580,10.448314,2.598547,0.8295,1.0823,24.329716,65.53,20,929,1,2,5,43242,21537,21705,18101,65,0.032583,194,30.50686,2018
60661,0.332499,-87.64356404,41.88279756,4.973357016,12.03011137,106.1,51.2,3.9,80.84827725,169145,10.304031,9.847248,0.6205,1.2001,34.335914,57.29,28,535,2,4,0,9926,5109,4817,8025,38,0.032742,158,11.416657,2018
60666,7.502059,-87.90236647,41.9799694,0.00429461,1.066373911,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,4.853094,1.718985236,1.238925099,2.058678,66.35516403,1,23284,2,8,2,,,,,33,0.364082,71,15.444325,2018
60706,3.095518,-87.81700421,41.96392468,1.1816839,0.32304771,91.4,38.4,30.7,22.31234711,76422,8.926296,2.725457,1.5917,1.0759,23.422133,88.4,16,1338,1,1,9,23301,11124,12177,5199,36,0.084367,401,72.503633,2018
60707,3.818924,-87.80798327,41.92171512,0.758928571,4.499730356,93.2,41.3,21.9,19.12643251,75288,9.329428,2.510576,1.5724,1.219,25.180352,72.58,17,2223,,,5,43019,20752,22267,8228,44,0.095877,319,96.16185,2018
60712,2.6845,-87.73341268,42.005363,5.849582173,4.499730356,94.6,35.2,32.5,41.79759151,106481,8.449105,2.947178,1.8376,1.1106,30.101217,60.01,42,676,,,7,12539,6097,6442,5241,45,0.079117,378,80.806717,2018
60714,6.724578,-87.80996306,42.02720692,1.291079812,1.189665731,91.9,37.8,32.7,26.82311804,76484,8.39458,4.108763,1.6443,1.0933,17.463836,73.64,22,1682,5,8,10,29743,14246,15497,7978,88,0.276297,801,117.436926,2018
60803,8.527024,-87.73453065,41.67302762,0.579322638,4.499730356,100.9,39.7,19.8,14.3322912,68550,7.873129,0.658119,1.6588,1.1556,11.364365,68.6,13,2231,,,6,22390,11245,11145,3209,46,0.056118,517,96.904216,2018
60804,6.410569,-87.75867343,41.8426711,0.259688374,4.499730356,100.9,38.3,11.6,5.51072197,51521,9.470417,1.306109,1.7076,1.4789,17.228616,37.44,13,4993,,,15,83147,41769,41378,4582,30,0.083729,502,110.445231,2018
60805,3.546499,-87.70182222,41.72236017,0.355450237,4.499730356,84.9,40.5,19.3,24.47371097,91277,8.620686,1.71087,1.7619,1.2767,22.877461,69.23,6,1682,,,8,19666,9031,10635,4813,18,0.060676,308,81.134892,2018
60827,7.235392,-87.6302166,41.65024975,0,4.499730356,82.4,38.3,15.6,8.42285754,40735,8.281373,0.791208,1.1672,0.8526,12.572184,5.06,0,1701,,,3,28577,12911,15666,2407,77,0.057247,391,90.964678,2018
