zipcode,SQMI,x,y,Pct_EV,Cport_den,Sex_ratio,Pct_30_60,Pct_60,Pct_bachelor,Med_incm_family,Ln_pop_den,Pking_den,Num_veh_hd,Num_wk_hd,Road_den,Pct_white,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_male,Pop_female,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year
60555,14.796483,-88.205932,41.83010124,5.799648506,0.270334511,95.1,42.1,20.8,29.92674519,100269,6.84698,1.209017,1.9373,1.3927,6.245878,77.44,66,1072,1,4,3,13924,6786,7138,4167,144,0.178892,647,92.417033,2021
60558,3.603004,-87.90082868,41.808205,15.70926143,0.555092362,103.7,42.5,19.5,52.73800738,208599,8.232374,0.900721,2.0789,1.2914,17.765691,94.59,134,719,1,2,2,13550,6898,6652,7146,30,0.032453,272,64.009854,2021
60559,5.155377,-87.97460366,41.7958291,7.498601007,0.38794447,91.9,40.6,24.9,37.01529993,106591,8.474761,2.044933,1.7058,1.2256,18.587422,71.77,134,1653,1,2,5,24706,11833,12873,9145,90,0.105424,530,95.825166,2021
60560,79.800563,-88.43134454,41.60849326,3.13111546,0.02506248,110.5,45.2,16.2,23.18200687,108390,5.805332,0.1349,2.1202,1.468,2.640289,80.81,80,2475,1,2,1,26499,13909,12590,6143,531,0.107651,1010,210.696566,2021
60561,6.089488,-87.98117328,41.74613529,8.921933086,0.328434837,100.7,38.8,29.4,40.18512199,120210,8.255806,1.163103,1.954,1.2683,18.047803,76.66,144,1470,1,2,7,23444,11761,11683,9421,44,0.070827,596,109.901881,2021
60563,14.065593,-88.17505047,41.79656896,10.65512048,0.995336635,95,42.2,19.6,47.50155023,126913,7.919967,3.640515,1.5921,1.222,13.051837,67.07,283,2373,2,14,13,38704,18854,19850,18385,220,0.51206,1484,183.581825,2021
60564,15.805639,-88.1995539,41.70702262,17.69154883,0.885759823,98.9,46,14.8,48.69583962,169444,7.984472,1.581075,2.1676,1.4791,12.477341,61.28,538,2503,6,14,8,46390,23068,23322,22590,717,0.249899,1339,197.212342,2021
60565,12.929615,-88.12228326,41.73034452,13.31385643,0.154683647,96.7,40.8,23.1,49.94387755,162006,8.016912,0.603614,2.0556,1.3807,12.126174,74.65,319,2077,1,2,5,39200,19268,19932,19578,160,0.078045,994,156.786761,2021
60585,16.9377,-88.21616292,41.65973858,10.00526593,4.499730356,100.7,47.2,11.3,40.28033182,144311,7.275702,0.400574,2.2919,1.603,7.090604,70.01,190,1709,,,1,24471,12277,12194,9857,48,0.067848,671,120.098519,2021
60586,17.603121,-88.23276256,41.57085778,2.948996858,4.499730356,96.7,41.9,12.2,23.14885852,118141,7.915598,0.071345,2.3592,1.6496,9.573505,74.75,122,4015,,,3,48227,23703,24524,11164,9,0.012559,989,168.523564,2021
60601,0.335444,-87.62126325,41.88585147,19.08284024,113.282694,79.2,41.2,17.8,77.85058092,216810,10.694953,18.357759,0.6147,1.0996,29.603654,58.65,129,547,13,38,0,14804,6544,8260,11525,13,0.06158,228,9.930368,2021
60602,0.117083,-87.62734086,41.88320901,3.259452412,102.491395,111.5,71.8,3.5,72.06654991,250000,9.185409,23.511526,0.8399,1.7005,30.942127,54.55,25,742,5,12,0,1142,602,540,823,3,0.027528,75,3.622797,2021
60603,0.231351,-87.62348154,41.87981133,12.35955056,95.09360236,114.3,42.6,23.5,77.7254902,203676,8.614521,28.172344,0.6553,0.9659,22.583589,59.29,22,156,2,22,0,1275,680,595,991,7,0.065177,88,5.224736,2021
60604,0.086525,-87.62897135,41.87817927,5.263157895,115.5735337,63.2,34.1,16.3,63.75545852,195208,8.979656,13.921988,0.5935,0.8828,39.885455,77.29,5,90,4,10,0,687,266,421,438,6,0.012046,54,3.451089,2021
60605,1.483404,-87.62125243,41.86597821,25.48309179,8.763627441,95.7,48.6,14.4,65.12142657,187721,9.981555,6.746577,0.7199,1.0648,14.644642,62.75,211,617,7,13,2,32077,15682,16395,20889,95,0.100079,378,21.723921,2021
60606,0.240768,-87.63692925,41.88259696,23.38983051,132.9080276,110.5,62.1,10.3,87.41661613,198086,9.524993,4.366444,0.4753,1.1796,27.96647,62.01,69,226,15,32,0,3298,1731,1567,2883,9,0.010513,127,6.733431,2021
60607,2.292835,-87.6514525,41.87487273,14.21538462,30.96603114,102.6,42.3,8.1,57.4258086,161667,9.47883,7.816437,0.9326,1.268,24.323484,56.17,231,1394,23,71,4,29990,15189,14801,17222,201,0.179218,592,55.769736,2021
60608,6.346433,-87.67093294,41.84871406,3.870577563,0.630275306,126.7,43.1,15.3,22.95761689,66833,9.48697,4.451902,1.1657,1.276,18.681048,37.57,128,3179,1,4,15,83689,46766,36923,19213,223,0.282537,1112,118.55802,2021
60609,7.592591,-87.65533172,41.81244473,1.489853583,0.526829379,99.8,39.1,17.1,12.38421623,51690,9.005472,1.908453,1.1666,1.0611,19.6005,34.68,58,3835,2,4,21,61861,30898,30963,7661,91,0.144901,817,148.81858,2021
60610,1.068621,-87.6362724,41.90474242,17.18092567,11.22942559,92,38.2,20.2,67.38249022,203839,10.589053,4.334184,0.6465,1.0646,24.28559,72.93,245,1181,3,12,1,42422,20328,22094,28585,74,0.046316,266,25.952092,2021
60611,0.885381,-87.61820469,41.89434562,26.43253235,77.93255107,89.9,41.9,28.2,81.28291187,223655,10.572247,4.175829,0.6767,1.002,15.130732,69.91,286,796,33,69,0,34562,16359,18203,28093,27,0.036972,209,13.396463,2021
60612,3.813055,-87.68747753,41.88051673,5.146316852,2.884825947,89.2,42.3,15.1,29.05509024,65567,9.092976,7.020958,0.93,1.0194,23.444574,28.34,102,1880,5,11,7,33908,15986,17922,9852,208,0.267713,688,89.395452,2021
60613,1.885413,-87.66001369,41.95399234,13.1826742,3.182326631,102.3,47,13,65.89842724,153986,10.249207,2.554082,0.8209,1.2598,24.977662,77.37,210,1383,3,6,4,53282,26947,26335,35112,75,0.048155,273,47.093209,2021
60614,3.355569,-87.65102866,41.92263241,24.59724951,1.490060255,102.2,38.6,14.2,68.19700772,236893,9.975451,4.075792,0.9327,1.2624,18.9841,83.14,626,1919,2,5,6,72119,36445,35674,49183,156,0.136766,566,63.702457,2021
60615,2.369067,-87.60341547,41.80195119,7.81671159,1.266321299,83.4,38.2,20.4,48.40424258,95243,9.777366,2.586588,0.8365,0.9263,22.556259,30.96,116,1368,2,3,6,41767,18999,22768,20217,77,0.061278,277,53.437288,2021
60616,3.779486,-87.62796609,41.84452226,6.827309237,2.910448669,92.7,43.5,22.6,41.43543374,89603,9.550062,8.648742,0.9802,1.0543,22.663921,33.85,170,2320,6,11,8,53085,25537,27548,21996,245,0.326878,756,85.657971,2021
60617,17.651703,-87.55720338,41.70972302,0.688405797,0.056651758,83,36.9,21.2,13.86219757,56413,8.470035,1.115649,1.2806,1.0054,11.501547,27.15,38,5482,1,1,9,84193,38179,46014,11671,166,0.196931,1048,203.021897,2021
60618,5.059562,-87.7029244,41.94662964,8.388468809,1.976455669,98.7,48.7,13,39.18782473,112613,9.841173,2.980317,1.3124,1.4352,26.900828,65.46,355,3877,5,10,17,95078,47232,47846,37259,168,0.150791,834,136.106409,2021
60619,6.101187,-87.60532129,41.74394561,0.633059789,4.499730356,78.8,40,24.9,20.13358328,55327,9.250013,1.285914,1.0217,0.8299,21.581848,1.27,27,4238,,,25,63481,27975,35506,12781,91,0.078456,626,131.674888,2021
60620,6.913464,-87.65166479,41.7407705,0.458015267,4.499730356,81.4,36.4,24,12.38519544,52476,9.213552,3.486588,1.092,0.84,21.661298,1.67,21,4564,,,16,69357,31117,38240,8590,333,0.241044,870,149.754602,2021
60621,3.772087,-87.63987815,41.77630623,0.475341652,0.795315697,90.4,34.9,22.1,8.70073103,31759,8.858705,1.12402,0.7627,0.6456,27.555884,3.56,8,1675,2,3,11,26538,12601,13937,2309,49,0.042399,482,103.943192,2021
60622,2.594312,-87.68380074,41.90331259,12.88659794,0.38545865,101.1,50.7,8.9,60.45928637,151084,9.955383,2.293826,1.1103,1.4509,27.513824,75.18,400,2704,1,1,4,54650,27473,27177,33041,91,0.059509,532,71.379445,2021
60623,5.448693,-87.71709661,41.84884398,0.305188199,4.499730356,94.1,38.1,17.4,8.80520219,43075,9.560746,1.094868,1.175,1.0331,19.067303,29.59,15,4900,,,9,77352,37495,39857,6811,86,0.059656,607,103.89188,2021
60624,3.552494,-87.7232282,41.88080328,0.881488737,4.499730356,93.9,36.7,17.5,7.43524577,39354,9.250645,1.82424,0.8915,0.7946,22.784725,5.03,18,2024,,,9,36986,17908,19078,2750,92,0.064806,473,80.942598,2021
60625,3.662941,-87.70434244,41.97182967,7.45631068,0.27300467,97.6,47.6,14.8,39.37122007,89890,9.991865,2.265638,1.1294,1.3561,23.643532,57.55,192,2383,1,1,7,80028,39522,40506,31508,118,0.082989,428,86.604862,2021
60626,1.769159,-87.66965155,42.00913512,5.425824176,2.260961282,98.7,45.1,15.2,37.83477483,78438,10.255157,3.423774,0.7675,1.1154,21.955612,51.88,79,1377,2,4,5,50295,24977,25318,19029,86,0.060572,248,38.842969,2021
60628,10.899455,-87.61772526,41.69218582,0.506435957,4.499730356,84.5,37.4,23.2,15.67554157,58711,8.685537,1.99577,1.27,0.9019,18.025508,3.83,24,4715,,,14,64489,29528,34961,10109,209,0.217528,942,196.468208,2021
60629,7.553414,-87.71275391,41.77501522,0.45045045,0.132390466,100,36.5,17,7.91537581,57242,9.563126,0.947677,1.4808,1.1624,19.95038,39.01,36,7956,1,1,19,107487,53734,53753,8508,66,0.071582,628,150.693478,2021
60630,4.736033,-87.75797947,41.97191239,4.509943182,0.422294355,100.1,42.7,24.6,32.97656095,103257,9.370577,1.367347,1.5335,1.2439,24.289672,65.92,127,2689,1,2,12,55591,27804,27787,18332,86,0.064758,632,115.036688,2021
60631,3.850515,-87.81399555,41.99453806,3.073967339,4.499730356,97.1,41.9,24.6,36.41832031,129269,8.980189,2.495692,1.6095,1.188,24.664494,83.71,64,2018,,,1,30589,15073,15516,11140,54,0.096097,501,94.971004,2021
60632,7.690598,-87.71337637,41.81192764,0.786324786,0.780173401,105.4,38.4,15.7,8.77281309,54569,9.338195,2.017437,1.4853,1.2177,18.274242,45.26,46,5804,3,6,22,87395,44842,42553,7667,91,0.155153,636,140.53985,2021
60633,8.691294,-87.55758085,41.65588935,1.02915952,4.499730356,96,40.3,21.2,11.33817264,69165,7.284986,4.158115,1.4833,0.978,6.554595,53.86,12,1154,,,0,12674,6207,6467,1437,80,0.361394,260,56.967908,2021
60634,6.565278,-87.80316789,41.945359,2.316602317,4.499730356,92.7,43.9,21.8,18.76160991,86683,9.376496,0.925917,1.7011,1.3336,22.85984,66.36,96,4048,,,7,77520,37301,40219,14544,78,0.060789,489,150.081206,2021
60636,3.783643,-87.66902747,41.77586877,0.158604282,4.499730356,92.9,34.7,27.4,7.26358017,39747,8.991905,2.090181,0.9629,0.6698,24.209921,5.13,4,2518,,,11,30412,14648,15764,2209,93,0.079085,485,91.601698,2021
60637,4.525875,-87.60301412,41.78104981,2.222222222,3.314276245,81.8,33.6,18.6,22.24421376,39818,9.3002,2.50873,0.7566,0.7731,20.905141,16.22,47,2068,5,15,7,49514,22274,27240,11014,124,0.113542,507,94.614055,2021
60638,11.487542,-87.76996698,41.78288695,1.052883465,1.741016486,103.7,43,19.6,17.0321749,94550,8.543334,1.724259,1.6957,1.2545,13.22526,65.18,44,4135,3,20,11,58959,30012,28947,10042,87,0.198075,772,151.925735,2021
60639,4.581825,-87.75599797,41.92045662,0.759173345,0.873014574,97.8,39.4,17.6,10.20362321,60420,9.87471,2.268397,1.4976,1.3603,26.650513,39.16,36,4706,1,4,15,89037,44024,45013,9085,90,0.103934,565,122.107988,2021
60640,2.928632,-87.65988835,41.9710549,10.40428062,3.073107171,109.6,49.3,17.8,52.33160622,105165,10.051786,3.375364,0.7958,1.095,18.289142,62.26,175,1507,5,9,7,67936,35518,32418,35552,157,0.098852,386,53.562167,2021
60641,4.092557,-87.74703182,41.94617892,3.311439518,0.488692033,94.5,44.5,17.9,23.37647705,87688,9.761307,1.61481,1.5056,1.3662,27.038317,57.7,121,3533,2,2,9,71003,34499,36504,16598,82,0.066087,520,110.655853,2021
60642,1.71021,-87.65778957,41.90117614,4.334187273,9.355576216,100.3,49.8,8.6,67.46046599,157944,9.433314,5.954707,1.0827,1.4161,26.041974,70.53,,,4,16,7,21374,10702,10672,14419,120,0.101838,523,44.537245,2021
60643,7.305465,-87.66221868,41.69941714,2.193242442,4.499730356,84.7,39,25.9,27.08450478,91794,8.827067,2.224992,1.465,1.0598,22.113316,22.57,74,3300,,,8,49796,22833,26963,13487,144,0.162546,832,161.548054,2021
60644,3.565574,-87.75747955,41.88033755,0.488905604,4.499730356,86.1,37.1,21.2,7.99706068,39125,9.499893,1.044572,0.9106,0.868,22.123829,5.61,13,2646,,,8,47630,22030,25600,3809,36,0.037245,431,78.884148,2021
60645,2.245249,-87.69504368,42.00846201,4.072134962,4.499730356,102.1,38.5,19.8,30.70289184,70356,9.982254,1.865094,1.3224,1.2305,24.732352,51.13,70,1649,,,2,48585,24547,24038,14917,68,0.041876,235,55.530289,2021
60646,3.836287,-87.76136336,41.99348687,6.853226728,6.256049143,84.9,40,25,39.32005729,131534,8.941725,0.580249,1.7211,1.2494,23.251035,80.25,120,1631,11,24,3,29326,13469,15857,11531,45,0.02226,524,89.197644,2021
60647,3.813669,-87.70225617,41.92109659,11.24546554,4.195434895,99.9,47.6,11,47.07704175,110170,10.018428,2.918318,1.1181,1.3998,28.669216,68.24,372,2936,3,16,13,85564,42760,42804,40281,184,0.111295,853,109.3349,2021
60649,2.91271,-87.57036942,41.76339526,1.346655083,4.499730356,84.7,39.4,23.1,18.77156801,52938,9.72994,2.135365,0.795,0.8583,23.888442,3.88,31,2271,,,8,48973,22457,26516,9193,83,0.062197,328,69.580105,2021
60651,3.538134,-87.74108032,41.90241092,0.734494015,4.499730356,88.5,38.6,18.2,10.49228008,47995,9.812958,1.841197,1.2925,1.1571,19.202158,19.68,27,3649,,,14,64638,30341,34297,6782,62,0.065144,290,67.939809,2021
60652,4.542528,-87.71205502,41.7459939,0.532081377,0.660425208,95.8,40.8,17.7,12.88720248,78549,9.166688,4.588502,1.7936,1.2335,19.984099,27.81,17,3178,2,3,7,43485,21273,22212,5604,51,0.208434,529,90.77833,2021
60653,2.43091,-87.61019475,41.81952273,4.713804714,4.499730356,71.3,38.4,21.2,26.50714099,57839,9.561,3.352901,0.8536,0.7507,22.372497,7.08,70,1415,,,2,34519,14371,20148,9150,99,0.081506,310,54.385526,2021
60654,0.625065,-87.63776137,41.89261439,24.20785805,57.59401022,102.7,51.9,11.4,82.40999131,241959,10.462268,5.060754,0.6417,1.1969,19.941856,73.52,191,598,5,36,2,21859,11076,10783,18014,54,0.031633,250,12.464956,2021
60655,3.84918,-87.70118672,41.69638708,0.995942457,4.499730356,98.7,40.3,22,31.82845814,137317,8.918568,1.958287,1.7285,1.2392,24.051721,86.42,27,2684,,,3,28751,14279,14472,9151,104,0.075378,423,92.579405,2021
60656,3.591668,-87.82806954,41.97195114,3.086419753,4.499730356,107.2,44.5,24.1,32.08093494,89877,8.984815,2.537289,1.569,1.1429,21.159346,76.91,55,1727,,,2,28665,14833,13832,9196,69,0.091131,369,75.997345,2021
60657,2.229955,-87.65698183,41.93967609,17.89033457,12.10786765,109.1,42.2,11.7,72.83846186,195720,10.384008,2.167488,0.7923,1.2616,25.247048,82.18,385,1767,11,27,5,72113,37628,34485,52526,89,0.048334,343,56.299781,2021
60659,2.758823,-87.70203289,41.98972288,2.862985685,4.499730356,96.5,40.1,18,26.20229139,67910,9.670963,2.1366,1.4004,1.2886,20.08973,48.75,42,1425,,,5,43729,21470,22259,11458,79,0.058945,352,55.42401,2021
60660,1.253893,-87.66546701,41.99107348,9.962049336,1.595032431,102.7,44,18.6,42.65543005,76978,10.487542,2.599265,0.8329,1.1272,24.230242,58.37,105,949,1,2,5,44972,22790,22182,19183,67,0.032592,239,30.382131,2021
60661,0.332499,-87.64356404,41.88279756,20.85561497,30.07527842,106.2,58.1,4.3,82.52506096,180417,10.413383,9.066193,0.64,1.2566,30.172034,62.43,117,444,5,10,0,11073,5704,5369,9138,37,0.030145,183,10.032171,2021
60666,7.502059,-87.90236647,41.9799694,0.009329228,4.798682602,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,4.002515,1.718985236,1.238925099,1.074953,66.35516403,2,21436,10,36,2,,,,,40,0.300271,51,8.06436,2021
60706,3.095518,-87.81700421,41.96392468,3.40333092,0.32304771,98,43.1,26.6,21.77818062,96686,8.967123,2.725457,1.6819,1.1929,22.981258,83.62,47,1334,1,1,9,24272,12012,12260,5286,36,0.084367,436,71.138897,2021
60707,3.818924,-87.80798327,41.92171512,2.753801891,0.523707725,88.3,41.8,22.9,22.76985645,88511,9.288867,2.51906,1.6114,1.2282,24.780673,62.81,67,2366,1,2,5,41309,19368,21941,9406,45,0.096201,380,94.635505,2021
60712,2.6845,-87.73341268,42.005363,15.45117429,1.490035388,96.8,32.8,35.1,41.96736038,112500,8.512376,2.794412,1.7858,1.034,27.313364,67.14,125,684,1,4,7,13358,6572,6786,5606,46,0.075016,407,73.322725,2021
60714,6.724578,-87.80996306,42.02720692,4.054859869,1.189665731,95.3,38.1,31.8,29.38990003,88488,8.442661,3.955743,1.694,1.1394,16.801729,70.87,68,1609,5,8,10,31208,15230,15978,9172,96,0.266007,878,112.984539,2021
60803,8.527024,-87.73453065,41.67302762,1.023131673,0.469096838,96.1,39.4,22.6,14.82825026,83333,7.870401,1.817129,1.6747,1.1235,11.320074,64.01,23,2225,1,4,6,22329,10945,11384,3311,79,0.154947,568,96.526545,2021
60804,6.410569,-87.75867343,41.8426711,0.662471017,0.311984786,97.8,39.8,13.7,7.07614393,62985,9.49134,1.807562,1.7412,1.4606,16.794716,28.48,40,5998,1,2,15,84905,41977,42928,6008,37,0.115875,551,107.663685,2021
60805,3.546499,-87.70182222,41.72236017,1.742551996,3.947555039,88.4,40.6,21.8,27.71072219,102143,8.63171,1.536558,1.7815,1.2436,21.276266,63.25,31,1748,2,14,8,19884,9328,10556,5510,17,0.054494,367,75.456255,2021
60827,7.235392,-87.6302166,41.65024975,0.276115969,4.499730356,82.1,35.6,15.9,8.68512111,42411,8.187252,0.794083,1.1668,0.8482,12.081192,4.6,6,2167,,,3,26010,11725,14285,2259,79,0.057455,462,87.412159,2021
