zipcode,SQMI,x,y,Pct_EV,CPort_den,Pct_CS,CS_den,Sex_ratio,Pct_18_30,Pct_60,Ln_pop_den,Pct_black,Pct_hispanic,Pct_bachelor,med_incm_family,pk_den,num_veh_hd,num_wk_hd,road_den,Pct_30_60,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_den,Pop_male,Pop_female,Pop_0_18,Pop_18_30,Pop_30_60,Pop_60,Pct_white,Pop_white,Pop_black,Pop_hispanic,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year,Pct_CPort
60069,6.260795,-87.92492409,42.19315578,4.154302670623145,2.606294908354241,0.0,0.0,94.4255112,0.086139977,0.397896582,7.151263325063682,1.0391886816076124,2.9673218980843874,25.554025291098036,146875.0,0.779342,1.725,0.9528,15.748569,0.335670465,28.0,646.0,,,2,7987.0,1275.7165823190187,3879.0,4108.0,1440.0,688.0,2681.0,3178.0,87.19168649054714,6964.0,83.0,237.0,2041.0,16.0,0.048793,401,98.598564,2017,
60070,3.701119,-87.92723608,42.10346265,1.312910284463895,2.606294908354241,0.0,0.0,100.60733760000001,0.151436515,0.223725672,8.383204960001203,1.3716404077849862,33.72876119864072,12.82051282051282,68417.0,0.095755,1.6815,1.2626,14.945717,0.384986098,12.0,902.0,,,1,16185.0,4373.001786756924,8117.0,8068.0,3882.0,2451.0,6231.0,3621.0,64.52270620945319,10443.0,222.0,5459.0,2075.0,2.0,0.003544,421,55.315876,2017,
60071,23.904404,-88.31071854,42.46443955,0.6578947368421052,2.606294908354241,0.0,0.0,104.55580870000001,0.16481069,0.211581292,5.012401719677421,1.364142538975501,7.405345211581292,10.606904231625835,90074.0,0.041766,2.0987,1.2386,3.401954,0.410356347,3.0,453.0,,,0,3592.0,150.26519799447834,1836.0,1756.0,766.0,592.0,1474.0,760.0,91.6759465478842,3293.0,49.0,266.0,381.0,11.0,0.009984,156,81.321686,2017,
60072,8.554997,-88.30655197,42.41276577,3.546099290780142,2.606294908354241,0.0,0.0,108.7420043,0.119509704,0.232890705,4.740016085858537,1.4300306435137897,3.268641470888662,9.908069458631257,116563.0,0.154097,2.5898,1.524,2.969483,0.412665986,5.0,136.0,,,0,979.0,114.43604246734394,510.0,469.0,230.0,117.0,404.0,228.0,93.66700715015321,917.0,14.0,32.0,97.0,19.0,0.013183,36,25.403919,2017,
60073,18.676502,-88.10993721,42.35014616,0.4570383912248629,2.606294908354241,0.0,0.0,106.8164318,0.157299187,0.123385243,8.10397168678268,5.371191763525108,39.93589536050766,8.184673163466831,75513.0,0.855203,2.0508,1.5318,12.427375,0.41954544,20.0,4356.0,,,12,61774.0,3307.578688985764,31905.0,29869.0,18518.0,9717.0,25917.0,7622.0,78.53142098617542,48512.0,3318.0,24670.0,5056.0,101.0,0.159722,942,232.0999,2017,
60074,8.716544,-88.03390742,42.13407802,1.0033444816053512,0.22944873564568707,17.0,0.11472436782284354,103.0292213,0.156736662,0.158419572,8.426700824279896,2.4364513212096854,32.173716467396765,14.691550286345825,79903.0,2.04121,1.7159,1.3645,13.838006,0.431980307,21.0,2072.0,1.0,2.0,5,39812.0,4567.406531763047,20203.0,19609.0,10067.0,6240.0,17198.0,6307.0,61.13232191299106,24338.0,970.0,12809.0,5849.0,107.0,0.177923,659,120.619588,2017,0.49504950495049505
60076,5.376579,-87.73049342,42.03544993,2.307692307692308,2.606294908354241,0.0,0.0,90.7005764,0.122768205,0.289253108,8.6943409184875,8.213629140310971,10.478920636899012,19.960739101984856,92992.0,2.156613,1.7729,1.291,20.998068,0.382264045,36.0,1524.0,,,6,32093.0,5969.037188889069,15264.0,16829.0,6602.0,3940.0,12268.0,9283.0,57.66678091795718,18507.0,2636.0,3363.0,6406.0,93.0,0.115952,576,112.897771,2017,
60077,4.327367,-87.75873349,42.03693268,1.386748844375963,1.6176118179946375,50.0,0.92434961028265,88.4307366,0.135124693,0.256375132,8.7916469063561,4.313312258517739,12.718651211801896,18.486125746399722,72692.0,5.340938,1.5857,1.1876,23.59981,0.397400773,18.0,1280.0,4.0,7.0,4,28470.0,6579.058351186762,13361.0,15109.0,6010.0,3847.0,11314.0,7299.0,62.058306989813836,17668.0,1228.0,3621.0,5263.0,94.0,0.231122,568,102.125037,2017,1.7326732673267329
60081,20.658642,-88.21963176,42.45134666,0.7217321571772253,2.606294908354241,0.0,0.0,107.24668209999999,0.126143525,0.2110185,6.165873986705091,0.0,4.675747103069729,8.772108152063428,96772.0,0.070886,2.2419,1.3359,6.005341,0.424273226,9.0,1238.0,,,1,9838.0,476.21716858252347,5091.0,4747.0,2347.0,1241.0,4174.0,2076.0,98.17035982923359,9658.0,0.0,460.0,863.0,16.0,0.014644,416,124.062186,2017,
60083,26.808843,-87.9479647,42.43743358,2.0618556701030926,2.606294908354241,0.0,0.0,94.89051090000001,0.136944204,0.206280611,5.962078508752233,18.438490348602706,13.2334581772784,18.131182176125996,98307.0,0.018774,2.1645,1.3146,4.468624,0.398444252,18.0,855.0,,,4,10413.0,388.41661313022723,5070.0,5343.0,2690.0,1426.0,4149.0,2148.0,69.84538557572264,7273.0,1920.0,1378.0,1888.0,6.0,0.005033,253,119.798641,2017,
